3381841.577	5251029.263	7769178.765	10000000	2315656.221	4214147.37	6961766.018	8751166.95	3445755.819	194752.0323	114.416893
3387795.172	5243987.184	7772149.774	9974203.319	2312824.489	4209315.799	6951168.876	8748795.583	3447036.28	195028.0314	114.6265218
3465364.944	5230606.895	7856735.726	9802324.169	2322949.949	4209537.847	6956612.804	8749255.33	3412473.597	192286.6574	117.3632605
3465437.114	5230623.245	7856659.998	9802326.351	2322989.884	4209519.735	6956646.415	8749169.745	3412446.953	192319.2238	117.3637624
3411251.29	5232234.24	7809185.373	9892948.409	2306141.258	4205503.169	6955690.518	8748369.343	3416703.076	193414.9798	115.9690363
3458858.756	5222157.364	7857824.062	9786366.48	2312780.223	4204420.471	6954224.126	8747585.018	3399780.191	192156.2064	117.5430255
3402092.389	5263330.909	7778107.194	10000000	2332383.58	4222491.944	6965364.358	8755503.502	3464435.788	194613.8619	114.5323968
3449385.337	5248749.351	7828257.165	9884031.311	2334936.495	4218518.838	6961862.321	8753106.128	3440819.421	193199.369	116.2326213
3488640.91	5237605.148	7870731.694	9787087.911	2337790.005	4215992.367	6959773.343	8751807.999	3422738.97	192065.3127	117.6535165
3380771.71	5246602.175	7772758.621	9982270.607	2308999.646	4211044.873	6959841.289	8751639.008	3439809.426	194505.6285	114.679445
3437035.116	5232343.369	7830165.381	9853674.693	2315499.063	4208560.276	6957115.642	8749693.141	3416491.5	192948.14	116.5741741
3480268.73	5222452.669	7875388.53	9753164.831	2320888.559	4207267.429	6955652.891	8748933.509	3400123.241	191776.3503	118.0554862
